id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
204; 2016-03-03 13:37:54.279 BRT; -0.000375; -0.000481; -0.000026; -0.000168;
205; 2016-03-03 13:38:58.286 BRT; 0.001725; 0.001567; -0.000091; -0.000168;
206; 2016-03-03 13:40:02.289 BRT; 0.000219; 0.000166; -0.000934; -0.000946;
207; 2016-03-03 13:41:06.316 BRT; -0.000409; -0.000479; -0.001453; -0.001595;
208; 2016-03-03 13:42:10.368 BRT; -0.000039; -0.000157; -0.000416; -0.000298;
209; 2016-03-03 13:43:14.385 BRT; -0.001195; -0.001339; -0.000026; -0.000168;
210; 2016-03-03 13:44:18.493 BRT; -0.000086; -0.000157; 0.000494; 0.000352;
211; 2016-03-03 13:45:22.540 BRT; -0.000529; -0.000695; -0.001195; -0.001466;
212; 2016-03-03 13:46:26.569 BRT; 0.000121; -0.000049; -0.000416; -0.000428;
213; 2016-03-03 13:47:30.594 BRT; -0.000430; -0.000587; 0.000754; 0.000612;
214; 2016-03-03 13:48:34.643 BRT; 0.000538; 0.000381; 0.000104; -0.000038;
215; 2016-03-03 13:49:38.653 BRT; 0.000215; -0.000049; 0.000234; 0.000222;
216; 2016-03-03 13:50:42.661 BRT; -0.000017; -0.000157; 0.000580; 0.000611;
217; 2016-03-03 13:51:46.690 BRT; 0.001439; 0.001346; -0.000804; -0.000816;
218; 2016-03-03 13:52:50.692 BRT; 0.000570; 0.000379; -0.000156; -0.000297;
219; 2016-03-03 13:53:54.692 BRT; -0.001050; -0.001120; 0.000883; 0.000871;
220; 2016-03-03 13:54:58.716 BRT; 0.000004; -0.000156; -0.000156; -0.000038;
221; 2016-03-03 13:56:02.741 BRT; -0.001418; -0.001549; -0.000480; -0.000686;
222; 2016-03-03 13:57:06.757 BRT; 0.000322; 0.000272; -0.000026; -0.000038;
223; 2016-03-03 13:58:10.812 BRT; 0.000274; 0.000058; 0.000233; 0.000221;
224; 2016-03-03 13:59:14.842 BRT; 0.000531; 0.000379; -0.000804; -0.000945;
225; 2016-03-03 14:00:18.938 BRT; -0.000098; -0.000263; -0.000285; -0.000427;
226; 2016-03-03 14:01:22.980 BRT; -0.000428; -0.000691; 0.000233; 0.000222;
227; 2016-03-03 14:02:27.500 BRT; -0.000933; -0.001012; 0.000493; 0.000481;
228; 2016-03-03 14:03:31.530 BRT; -0.000810; -0.000906; -0.000155; -0.000297;
229; 2016-03-03 14:04:35.600 BRT; 0.001500; 0.001451; -0.000285; -0.000427;
230; 2016-03-03 14:05:39.243 BRT; -0.000513; -0.000691; -0.000415; -0.000556;
231; 2016-03-03 14:06:43.462 BRT; -0.000257; -0.000477; -0.000804; -0.000945;
232; 2016-03-03 14:07:47.547 BRT; -0.000377; -0.000477; -0.000675; -0.000816;
233; 2016-03-03 14:08:51.547 BRT; 0.000698; 0.000486; -0.000545; -0.000557;
234; 2016-03-03 14:09:55.548 BRT; 0.000214; 0.000165; 0.000104; -0.000038;
235; 2016-03-03 14:10:59.641 BRT; -0.000820; -0.000904; -0.000156; -0.000298;
236; 2016-03-03 14:12:03.700 BRT; 0.000261; 0.000165; 0.000363; 0.000351;
237; 2016-03-03 14:13:07.819 BRT; -0.000739; -0.000904; 0.000493; 0.000481;
238; 2016-03-03 14:14:11.875 BRT; -0.000427; -0.000583; 0.000341; 0.000351;
239; 2016-03-03 14:15:15.889 BRT; -0.000141; -0.000370; -0.000048; -0.000167;
240; 2016-03-03 14:16:19.895 BRT; -0.000855; -0.001011; -0.000026; -0.000038;
