NEURON;SYNAPSE;GAUSS_RAD;LOG_FACTOR;VOTE_PARAM;HIT
34x18;16;1;2;3;0.8255813953
34x18;16;1;4;2;0.8
34x18;16;1;4;2.5;0.811627907
34x18;16;1;4;3;0.8209302326
34x18;16;1;6;2;0.7976744186
34x18;16;1;6;2.5;0.8069767442
34x18;16;1;6;3;0.8
34x18;16;1;8;2;0.776744186
34x18;16;1;8;2.5;0.8046511628
34x18;16;1;8;3;0.7697674419
34x18;16;1;10;2;0.7813953488
34x18;16;1;10;2.5;0.7906976744
34x18;16;1;10;3;0.7651162791
34x18;16;3;2;2;0.9325581395
34x18;16;3;2;2.5;0.9209302326
34x18;16;3;2;3;0.9325581395
34x18;16;3;4;2;0.9162790698
34x18;16;3;4;2.5;0.9139534884
34x18;16;3;4;3;0.9348837209
34x18;16;3;6;2;0.9
34x18;16;3;6;2.5;0.9023255814
34x18;16;3;6;3;0.9186046512
34x18;16;3;8;2;0.911627907
34x18;16;3;8;2.5;0.8860465116
34x18;16;3;8;3;0.9069767442
34x18;16;3;10;2;0.9069767442
34x18;16;3;10;2.5;0.8976744186
34x18;16;3;10;3;0.8906976744
34x18;16;5;2;2;0.9558139535
34x18;16;5;2;2.5;0.9581395349
34x18;16;5;2;3;0.9581395349
34x18;16;5;4;2;0.9604651163
34x18;16;5;4;2.5;0.9511627907
34x18;16;5;4;3;0.9534883721
34x18;16;5;6;2;0.9488372093
34x18;16;5;6;2.5;0.9511627907
34x18;16;5;6;3;0.9488372093
34x18;16;5;8;2;0.9558139535
34x18;16;5;8;2.5;0.9465116279
34x18;16;5;8;3;0.9488372093
34x18;16;5;10;2;0.9558139535
34x18;16;5;10;2.5;0.9395348837
34x18;16;5;10;3;0.9465116279
34x18;16;7;2;2;0.9627906977
34x18;16;7;2;2.5;0.9744186047
34x18;16;7;2;3;0.9813953488
34x18;16;7;4;2;0.976744186
34x18;16;7;4;2.5;0.9720930233
34x18;16;7;4;3;0.9651162791
34x18;16;7;6;2;0.9627906977
34x18;16;7;6;2.5;0.9744186047
34x18;16;7;6;3;0.9581395349
34x18;16;7;8;2;0.9744186047
34x18;16;7;8;2.5;0.9697674419
34x18;16;7;8;3;0.9697674419
34x18;16;7;10;2;0.9604651163
34x18;16;7;10;2.5;0.9627906977
34x18;16;7;10;3;0.9697674419
34x18;16;9;2;2;0.9581395349
34x18;16;9;2;2.5;0.9674418605
34x18;16;9;2;3;0.9604651163
34x18;16;9;4;2;0.9674418605
34x18;16;9;4;2.5;0.9674418605
34x18;16;9;4;3;0.9581395349
34x18;16;9;6;2;0.9674418605
34x18;16;9;6;2.5;0.9720930233
34x18;16;9;6;3;0.9581395349
34x18;16;9;8;2;0.9697674419
34x18;16;9;8;2.5;0.9604651163
34x18;16;9;8;3;0.9581395349
34x18;16;9;10;2;0.9604651163
34x18;16;9;10;2.5;0.9674418605
34x18;16;9;10;3;0.9744186047
34x18;32;1;2;2;0.8604651163
34x18;32;1;2;2.5;0.8418604651
34x18;32;1;2;3;0.8581395349
34x18;32;1;4;2;0.8395348837
34x18;32;1;4;2.5;0.8441860465
34x18;32;1;4;3;0.8534883721
34x18;32;1;6;2;0.8348837209
34x18;32;1;6;2.5;0.823255814
34x18;32;1;6;3;0.8209302326
34x18;32;1;8;2;0.8139534884
34x18;32;1;8;2.5;0.8255813953
34x18;32;1;8;3;0.8162790698
34x18;32;1;10;2;0.811627907
34x18;32;1;10;2.5;0.8139534884
34x18;32;1;10;3;0.7976744186
34x18;32;3;2;2;0.9372093023
34x18;32;3;2;2.5;0.9441860465
34x18;32;3;2;3;0.9441860465
34x18;32;3;4;2;0.9302325581
34x18;32;3;4;2.5;0.9302325581
34x18;32;3;4;3;0.923255814
34x18;32;3;6;2;0.911627907
34x18;32;3;6;2.5;0.9279069767
34x18;32;3;6;3;0.923255814
34x18;32;3;8;2;0.9162790698
34x18;32;3;8;2.5;0.911627907
34x18;32;3;8;3;0.923255814
34x18;32;3;10;2;0.9209302326
34x18;32;3;10;2.5;0.9139534884
34x18;32;3;10;3;0.9139534884
34x18;32;5;2;2;0.9860465116
34x18;32;5;2;2.5;0.9813953488
34x18;32;5;2;3;0.9860465116
34x18;32;5;4;2;0.976744186
34x18;32;5;4;2.5;0.9720930233
34x18;32;5;4;3;0.9813953488
34x18;32;5;6;2;0.9744186047
34x18;32;5;6;2.5;0.9651162791
34x18;32;5;6;3;0.9697674419
34x18;32;5;8;2;0.9697674419
34x18;32;5;8;2.5;0.9604651163
34x18;32;5;8;3;0.9697674419
34x18;32;5;10;2;0.9651162791
34x18;32;5;10;2.5;0.9720930233
34x18;32;5;10;3;0.9604651163
34x18;32;7;2;2;0.976744186
34x18;32;7;2;2.5;0.9813953488
34x18;32;7;2;3;0.9813953488
34x18;32;7;4;2;0.9837209302
34x18;32;7;4;2.5;0.988372093
34x18;32;7;4;3;0.9813953488
34x18;32;7;6;2;0.9813953488
34x18;32;7;6;2.5;0.9837209302
34x18;32;7;6;3;0.9837209302
34x18;32;7;8;2;0.9813953488
34x18;32;7;8;2.5;0.988372093
34x18;32;7;8;3;0.9813953488
34x18;32;7;10;2;0.9790697674
34x18;32;7;10;2.5;0.9790697674
34x18;32;7;10;3;0.9813953488
34x18;32;9;2;2;0.9720930233
34x18;32;9;2;2.5;0.9720930233
34x18;32;9;2;3;0.9720930233
34x18;32;9;4;2;0.9813953488
34x18;32;9;4;2.5;0.9813953488
34x18;32;9;4;3;0.9790697674
34x18;32;9;6;2;0.976744186
34x18;32;9;6;2.5;0.976744186
34x18;32;9;6;3;0.9720930233
34x18;32;9;8;2;0.9813953488
34x18;32;9;8;2.5;0.988372093
34x18;32;9;8;3;0.976744186
34x18;32;9;10;2;0.976744186
34x18;32;9;10;2.5;0.9813953488
34x18;32;9;10;3;0.976744186
34x18;64;1;2;2;0.8627906977
34x18;64;1;2;2.5;0.8627906977
34x18;64;1;2;3;0.8627906977
34x18;64;1;4;2;0.8465116279
34x18;64;1;4;2.5;0.8488372093
34x18;64;1;4;3;0.8581395349
34x18;64;1;6;2;0.8325581395
34x18;64;1;6;2.5;0.8302325581
34x18;64;1;6;3;0.8372093023
34x18;64;1;8;2;0.823255814
34x18;64;1;8;2.5;0.8209302326
34x18;64;1;8;3;0.8255813953
34x18;64;1;10;2;0.7976744186
34x18;64;1;10;2.5;0.8023255814
34x18;64;1;10;3;0.8093023256
34x18;64;3;2;2;0.9488372093
34x18;64;3;2;2.5;0.9441860465
34x18;64;3;2;3;0.9465116279
34x18;64;3;4;2;0.9162790698
34x18;64;3;4;2.5;0.9302325581
34x18;64;3;4;3;0.9279069767
34x18;64;3;6;2;0.9139534884
34x18;64;3;6;2.5;0.9093023256
34x18;64;3;6;3;0.9069767442
34x18;64;3;8;2;0.9209302326
34x18;64;3;8;2.5;0.9139534884
34x18;64;3;8;3;0.9279069767
34x18;64;3;10;2;0.9186046512
34x18;64;3;10;2.5;0.9069767442
34x18;64;3;10;3;0.9162790698
34x18;64;5;2;2;0.9837209302
34x18;64;5;2;2.5;0.976744186
34x18;64;5;2;3;0.9813953488
34x18;64;5;4;2;0.9744186047
34x18;64;5;4;2.5;0.9627906977
34x18;64;5;4;3;0.9744186047
34x18;64;5;6;2;0.9674418605
34x18;64;5;6;2.5;0.9558139535
34x18;64;5;6;3;0.9651162791
34x18;64;5;8;2;0.9558139535
34x18;64;5;8;2.5;0.9651162791
34x18;64;5;8;3;0.9651162791
34x18;64;5;10;2;0.9534883721
34x18;64;5;10;2.5;0.9558139535
34x18;64;5;10;3;0.9534883721
34x18;64;7;2;2;0.9906976744
34x18;64;7;2;2.5;0.9930232558
34x18;64;7;2;3;0.9906976744
34x18;64;7;4;2;0.976744186
34x18;64;7;4;2.5;0.9813953488
34x18;64;7;4;3;0.9813953488
34x18;64;7;6;2;0.9837209302
34x18;64;7;6;2.5;0.9860465116
34x18;64;7;6;3;0.9860465116
34x18;64;7;8;2;0.9837209302
34x18;64;7;8;2.5;0.988372093
34x18;64;7;8;3;0.9813953488
34x18;64;7;10;2;0.976744186
34x18;64;7;10;2.5;0.976744186
34x18;64;7;10;3;0.9720930233
34x18;64;9;2;2;0.9813953488
34x18;64;9;2;2.5;0.9837209302
34x18;64;9;2;3;0.9860465116
34x18;64;9;4;2;0.9790697674
34x18;64;9;4;2.5;0.9790697674
34x18;64;9;4;3;0.9790697674
34x18;64;9;6;2;0.976744186
34x18;64;9;6;2.5;0.9813953488
34x18;64;9;6;3;0.9813953488
34x18;64;9;8;2;0.9813953488
34x18;64;9;8;2.5;0.9813953488
34x18;64;9;8;3;0.9837209302
34x18;64;9;10;2;0.9744186047
34x18;64;9;10;2.5;0.9674418605
34x18;64;9;10;3;0.9837209302
34x18;128;1;2;2;0.8697674419
34x18;128;1;2;2.5;0.8418604651
34x18;128;1;2;3;0.8627906977
34x18;128;1;4;2;0.8395348837
34x18;128;1;4;2.5;0.8534883721
34x18;128;1;4;3;0.8581395349
34x18;128;1;6;2;0.8465116279
34x18;128;1;6;2.5;0.8488372093
34x18;128;1;6;3;0.8604651163
34x18;128;1;8;2;0.811627907
34x18;128;1;8;2.5;0.8302325581
34x18;128;1;8;3;0.8255813953
34x18;128;1;10;2;0.8302325581
34x18;128;1;10;2.5;0.8093023256
34x18;128;1;10;3;0.811627907
34x18;128;3;2;2;0.9372093023
34x18;128;3;2;2.5;0.9418604651
34x18;128;3;2;3;0.9418604651
34x18;128;3;4;2;0.9302325581
34x18;128;3;4;2.5;0.9348837209
34x18;128;3;4;3;0.9348837209
34x18;128;3;6;2;0.9139534884
34x18;128;3;6;2.5;0.9186046512
34x18;128;3;6;3;0.9162790698
34x18;128;3;8;2;0.923255814
34x18;128;3;8;2.5;0.9279069767
34x18;128;3;8;3;0.9186046512
34x18;128;3;10;2;0.9162790698
34x18;128;3;10;2.5;0.9186046512
34x18;128;3;10;3;0.9255813953
34x18;128;5;2;2;0.9860465116
34x18;128;5;2;2.5;0.988372093
34x18;128;5;2;3;0.9860465116
34x18;128;5;4;2;0.9697674419
34x18;128;5;4;2.5;0.9790697674
34x18;128;5;4;3;0.9744186047
34x18;128;5;6;2;0.9674418605
34x18;128;5;6;2.5;0.9674418605
34x18;128;5;6;3;0.9651162791
34x18;128;5;8;2;0.9558139535
34x18;128;5;8;2.5;0.9534883721
34x18;128;5;8;3;0.9511627907
34x18;128;5;10;2;0.9511627907
34x18;128;5;10;2.5;0.9558139535
34x18;128;5;10;3;0.9558139535
34x18;128;7;2;2;0.9813953488
34x18;128;7;2;2.5;0.9837209302
34x18;128;7;2;3;0.9860465116
34x18;128;7;4;2;0.988372093
34x18;128;7;4;2.5;0.9813953488
34x18;128;7;4;3;0.9860465116
34x18;128;7;6;2;0.9860465116
34x18;128;7;6;2.5;0.9860465116
34x18;128;7;6;3;0.9837209302
34x18;128;7;8;2;0.9860465116
34x18;128;7;8;2.5;0.9790697674
34x18;128;7;8;3;0.9744186047
34x18;128;7;10;2;0.9813953488
34x18;128;7;10;2.5;0.9860465116
34x18;128;7;10;3;0.9860465116
34x18;128;9;2;2;0.9813953488
34x18;128;9;2;2.5;0.9790697674
34x18;128;9;2;3;0.9790697674
34x18;128;9;4;2;0.9813953488
34x18;128;9;4;2.5;0.9790697674
34x18;128;9;4;3;0.976744186
34x18;128;9;6;2;0.976744186
34x18;128;9;6;2.5;0.9790697674
34x18;128;9;6;3;0.9790697674
34x18;128;9;8;2;0.9697674419
34x18;128;9;8;2.5;0.976744186
34x18;128;9;8;3;0.9720930233
34x18;128;9;10;2;0.9697674419
34x18;128;9;10;2.5;0.976744186
34x18;128;9;10;3;0.9720930233
34x18;256;1;2;2;0.876744186
34x18;256;1;2;2.5;0.888372093
34x18;256;1;2;3;0.8534883721
34x18;256;1;4;2;0.8534883721
34x18;256;1;4;2.5;0.8325581395
34x18;256;1;4;3;0.8348837209
34x18;256;1;6;2;0.811627907
34x18;256;1;6;2.5;0.8279069767
34x18;256;1;6;3;0.8325581395
34x18;256;1;8;2;0.8069767442
34x18;256;1;8;2.5;0.8186046512
34x18;256;1;8;3;0.788372093
34x18;256;1;10;2;0.8093023256
34x18;256;1;10;2.5;0.8139534884
34x18;256;1;10;3;0.811627907
34x18;256;3;2;2;0.9465116279
34x18;256;3;2;2.5;0.9441860465
34x18;256;3;2;3;0.9441860465
34x18;256;3;4;2;0.9279069767
34x18;256;3;4;2.5;0.9372093023
34x18;256;3;4;3;0.9441860465
34x18;256;3;6;2;0.9325581395
34x18;256;3;6;2.5;0.9348837209
34x18;256;3;6;3;0.9302325581
34x18;256;3;8;2;0.9162790698
34x18;256;3;8;2.5;0.9139534884
34x18;256;3;8;3;0.9139534884
34x18;256;3;10;2;0.9209302326
34x18;256;3;10;2.5;0.9093023256
34x18;256;3;10;3;0.9069767442
34x18;256;5;2;2;0.976744186
34x18;256;5;2;2.5;0.9790697674
34x18;256;5;2;3;0.9813953488
34x18;256;5;4;2;0.9744186047
34x18;256;5;4;2.5;0.9790697674
34x18;256;5;4;3;0.9720930233
34x18;256;5;6;2;0.9790697674
34x18;256;5;6;2.5;0.9651162791
34x18;256;5;6;3;0.9674418605
34x18;256;5;8;2;0.9581395349
34x18;256;5;8;2.5;0.9511627907
34x18;256;5;8;3;0.9581395349
34x18;256;5;10;2;0.9627906977
34x18;256;5;10;2.5;0.9720930233
34x18;256;5;10;3;0.9604651163
34x18;256;7;2;2;0.988372093
34x18;256;7;2;2.5;0.9953488372
34x18;256;7;2;3;0.9813953488
34x18;256;7;4;2;0.9790697674
34x18;256;7;4;2.5;0.9813953488
34x18;256;7;4;3;0.9813953488
34x18;256;7;6;2;0.9813953488
34x18;256;7;6;2.5;0.9790697674
34x18;256;7;6;3;0.9813953488
34x18;256;7;8;2;0.9813953488
34x18;256;7;8;2.5;0.988372093
34x18;256;7;8;3;0.976744186
34x18;256;7;10;2;0.9790697674
34x18;256;7;10;2.5;0.9790697674
34x18;256;7;10;3;0.9674418605
34x18;256;9;2;2;0.9813953488
34x18;256;9;2;2.5;0.9813953488
34x18;256;9;2;3;0.9837209302
34x18;256;9;4;2;0.9790697674
34x18;256;9;4;2.5;0.9813953488
34x18;256;9;4;3;0.9697674419
34x18;256;9;6;2;0.9697674419
34x18;256;9;6;2.5;0.9674418605
34x18;256;9;6;3;0.9720930233
34x18;256;9;8;2;0.9790697674
34x18;256;9;8;2.5;0.9813953488
34x18;256;9;8;3;0.9837209302
34x18;256;9;10;2;0.9790697674
34x18;256;9;10;2.5;0.9744186047
34x18;256;9;10;3;0.9674418605
51x27;8;1;2;2;0.7906976744
51x27;8;1;2;2.5;0.7976744186
51x27;8;1;2;3;0.8
51x27;8;1;4;2;0.7906976744
51x27;8;1;4;2.5;0.7790697674
51x27;8;1;4;3;0.788372093
51x27;8;1;6;2;0.7837209302
51x27;8;1;6;2.5;0.7651162791
51x27;8;1;6;3;0.7790697674
51x27;8;1;8;2;0.7465116279
51x27;8;1;8;2.5;0.7511627907
51x27;8;1;8;3;0.7488372093
51x27;8;1;10;2;0.7651162791
51x27;8;1;10;2.5;0.7651162791
51x27;8;1;10;3;0.7488372093
51x27;8;3;2;2;0.8837209302
51x27;8;3;2;2.5;0.8744186047
51x27;8;3;2;3;0.8976744186
51x27;8;3;4;2;0.8930232558
51x27;8;3;4;2.5;0.8744186047
51x27;8;3;4;3;0.8860465116
51x27;8;3;6;2;0.8534883721
51x27;8;3;6;2.5;0.8441860465
51x27;8;3;6;3;0.8813953488
51x27;8;3;8;2;0.8697674419
51x27;8;3;8;2.5;0.8674418605
51x27;8;3;8;3;0.8697674419
51x27;8;3;10;2;0.8651162791
51x27;8;3;10;2.5;0.8651162791
51x27;8;3;10;3;0.8697674419
51x27;8;5;2;2;0.9162790698
51x27;8;5;2;2.5;0.9279069767
51x27;8;5;2;3;0.9186046512
51x27;8;5;4;2;0.9093023256
51x27;8;5;4;2.5;0.9209302326
51x27;8;5;4;3;0.9255813953
51x27;8;5;6;2;0.9023255814
51x27;8;5;6;2.5;0.9186046512
51x27;8;5;6;3;0.9255813953
51x27;8;5;8;2;0.911627907
51x27;8;5;8;2.5;0.9279069767
51x27;8;5;8;3;0.9209302326
51x27;8;5;10;2;0.9186046512
51x27;8;5;10;2.5;0.9162790698
51x27;8;5;10;3;0.9279069767
51x27;8;7;2;2;0.923255814
51x27;8;7;2;2.5;0.9069767442
51x27;8;7;2;3;0.9302325581
51x27;8;7;4;2;0.9302325581
51x27;8;7;4;2.5;0.9395348837
51x27;8;7;4;3;0.9302325581
51x27;8;7;6;2;0.9279069767
51x27;8;7;6;2.5;0.9302325581
51x27;8;7;6;3;0.9162790698
51x27;8;7;8;2;0.9209302326
51x27;8;7;8;2.5;0.9395348837
51x27;8;7;8;3;0.923255814
51x27;8;7;10;2;0.9255813953
51x27;8;7;10;2.5;0.9302325581
51x27;8;7;10;3;0.9325581395
51x27;8;9;2;2;0.9093023256
51x27;8;9;2;2.5;0.9093023256
51x27;8;9;2;3;0.9023255814
51x27;8;9;4;2;0.923255814
51x27;8;9;4;2.5;0.8976744186
51x27;8;9;4;3;0.9255813953
51x27;8;9;6;2;0.911627907
51x27;8;9;6;2.5;0.9139534884
51x27;8;9;6;3;0.923255814
51x27;8;9;8;2;0.9302325581
51x27;8;9;8;2.5;0.9162790698
51x27;8;9;8;3;0.9139534884
51x27;8;9;10;2;0.9186046512
51x27;8;9;10;2.5;0.9186046512
51x27;8;9;10;3;0.9209302326
51x27;16;1;2;2;0.8465116279
51x27;16;1;2;2.5;0.8488372093
51x27;16;1;2;3;0.8325581395
51x27;16;1;4;2;0.811627907
51x27;16;1;4;2.5;0.8279069767
51x27;16;1;4;3;0.823255814
51x27;16;1;6;2;0.8302325581
51x27;16;1;6;2.5;0.8255813953
51x27;16;1;6;3;0.8209302326
51x27;16;1;8;2;0.7930232558
51x27;16;1;8;2.5;0.8023255814
51x27;16;1;8;3;0.8093023256
51x27;16;1;10;2;0.7860465116
51x27;16;1;10;2.5;0.7906976744
51x27;16;1;10;3;0.788372093
51x27;16;3;2;2;0.9348837209
51x27;16;3;2;2.5;0.9279069767
51x27;16;3;2;3;0.9302325581
51x27;16;3;4;2;0.9279069767
51x27;16;3;4;2.5;0.9209302326
51x27;16;3;4;3;0.923255814
51x27;16;3;6;2;0.9046511628
51x27;16;3;6;2.5;0.923255814
51x27;16;3;6;3;0.9162790698
51x27;16;3;8;2;0.8953488372
51x27;16;3;8;2.5;0.9
51x27;16;3;8;3;0.9093023256
51x27;16;3;10;2;0.8976744186
51x27;16;3;10;2.5;0.911627907
51x27;16;3;10;3;0.9093023256
51x27;16;5;2;2;0.9581395349
51x27;16;5;2;2.5;0.9604651163
51x27;16;5;2;3;0.9627906977
51x27;16;5;4;2;0.9558139535
51x27;16;5;4;2.5;0.9604651163
51x27;16;5;4;3;0.9558139535
51x27;16;5;6;2;0.9627906977
51x27;16;5;6;2.5;0.976744186
51x27;16;5;6;3;0.9581395349
51x27;16;5;8;2;0.9488372093
51x27;16;5;8;2.5;0.9534883721
51x27;16;5;8;3;0.9581395349
51x27;16;5;10;2;0.9558139535
51x27;16;5;10;2.5;0.9674418605
51x27;16;5;10;3;0.9488372093
51x27;16;7;2;2;0.9697674419
51x27;16;7;2;2.5;0.9674418605
51x27;16;7;2;3;0.9790697674
51x27;16;7;4;2;0.9744186047
51x27;16;7;4;2.5;0.9720930233
51x27;16;7;4;3;0.976744186
51x27;16;7;6;2;0.9697674419
51x27;16;7;6;2.5;0.976744186
51x27;16;7;6;3;0.9790697674
51x27;16;7;8;2;0.9720930233
51x27;16;7;8;2.5;0.976744186
51x27;16;7;8;3;0.9720930233
51x27;16;7;10;2;0.9720930233
51x27;16;7;10;2.5;0.9720930233
51x27;16;7;10;3;0.9720930233
51x27;16;9;2;2;0.9674418605
51x27;16;9;2;2.5;0.9627906977
51x27;16;9;2;3;0.9651162791
51x27;16;9;4;2;0.9581395349
51x27;16;9;4;2.5;0.9627906977
51x27;16;9;4;3;0.9558139535
51x27;16;9;6;2;0.9627906977
51x27;16;9;6;2.5;0.9627906977
51x27;16;9;6;3;0.9604651163
51x27;16;9;8;2;0.9604651163
51x27;16;9;8;2.5;0.9558139535
51x27;16;9;8;3;0.9604651163
51x27;16;9;10;2;0.9720930233
51x27;16;9;10;2.5;0.9651162791
51x27;16;9;10;3;0.9627906977
51x27;32;1;2;2;0.8511627907
51x27;32;1;2;2.5;0.8720930233
51x27;32;1;2;3;0.8697674419
51x27;32;1;4;2;0.8441860465
51x27;32;1;4;2.5;0.8511627907
51x27;32;1;4;3;0.8488372093
51x27;32;1;6;2;0.8255813953
51x27;32;1;6;2.5;0.8209302326
51x27;32;1;6;3;0.8348837209
51x27;32;1;8;2;0.8255813953
51x27;32;1;8;2.5;0.8209302326
51x27;32;1;8;3;0.8209302326
51x27;32;1;10;2;0.8139534884
51x27;32;1;10;2.5;0.8162790698
51x27;32;1;10;3;0.8209302326
51x27;32;3;2;2;0.9372093023
51x27;32;3;2;2.5;0.9465116279
51x27;32;3;2;3;0.9581395349
51x27;32;3;4;2;0.9372093023
51x27;32;3;4;2.5;0.9395348837
51x27;32;3;4;3;0.9395348837
51x27;32;3;6;2;0.9139534884
51x27;32;3;6;2.5;0.923255814
51x27;32;3;6;3;0.9209302326
51x27;32;3;8;2;0.9302325581
51x27;32;3;8;2.5;0.9255813953
51x27;32;3;8;3;0.9209302326
51x27;32;3;10;2;0.9279069767
51x27;32;3;10;2.5;0.9162790698
51x27;32;3;10;3;0.9186046512
51x27;32;5;2;2;0.9674418605
51x27;32;5;2;2.5;0.9720930233
51x27;32;5;2;3;0.9720930233
51x27;32;5;4;2;0.9627906977
51x27;32;5;4;2.5;0.9627906977
51x27;32;5;4;3;0.976744186
51x27;32;5;6;2;0.9604651163
51x27;32;5;6;2.5;0.9720930233
51x27;32;5;6;3;0.9813953488
51x27;32;5;8;2;0.9720930233
51x27;32;5;8;2.5;0.9697674419
51x27;32;5;8;3;0.9674418605
51x27;32;5;10;2;0.9511627907
51x27;32;5;10;2.5;0.9651162791
51x27;32;5;10;3;0.9651162791
51x27;32;7;2;2;0.9697674419
51x27;32;7;2;2.5;0.9837209302
51x27;32;7;2;3;0.9813953488
51x27;32;7;4;2;0.9790697674
51x27;32;7;4;2.5;0.988372093
51x27;32;7;4;3;0.9860465116
51x27;32;7;6;2;0.988372093
51x27;32;7;6;2.5;0.988372093
51x27;32;7;6;3;0.9860465116
51x27;32;7;8;2;0.976744186
51x27;32;7;8;2.5;0.9837209302
51x27;32;7;8;3;0.9813953488
51x27;32;7;10;2;0.9860465116
51x27;32;7;10;2.5;0.9837209302
51x27;32;7;10;3;0.9790697674
51x27;32;9;2;2;0.9790697674
51x27;32;9;2;2.5;0.976744186
51x27;32;9;2;3;0.9720930233
51x27;32;9;4;2;0.976744186
51x27;32;9;4;2.5;0.9813953488
51x27;32;9;4;3;0.9790697674
51x27;32;9;6;2;0.9790697674
51x27;32;9;6;2.5;0.9837209302
51x27;32;9;6;3;0.976744186
51x27;32;9;8;2;0.976744186
51x27;32;9;8;2.5;0.9674418605
51x27;32;9;8;3;0.9744186047
51x27;32;9;10;2;0.9744186047
51x27;32;9;10;2.5;0.9860465116
51x27;32;9;10;3;0.9790697674
51x27;64;1;2;2;0.8627906977
51x27;64;1;2;2.5;0.8813953488
51x27;64;1;2;3;0.8813953488
51x27;64;1;4;2;0.8697674419
51x27;64;1;4;2.5;0.8651162791
51x27;64;1;4;3;0.8627906977
51x27;64;1;6;2;0.8325581395
51x27;64;1;6;2.5;0.8465116279
51x27;64;1;6;3;0.8488372093
51x27;64;1;8;2;0.8302325581
51x27;64;1;8;2.5;0.8441860465
51x27;64;1;8;3;0.8302325581
51x27;64;1;10;2;0.8139534884
51x27;64;1;10;2.5;0.8023255814
51x27;64;1;10;3;0.823255814
51x27;64;3;2;2;0.9418604651
51x27;64;3;2;2.5;0.9441860465
51x27;64;3;2;3;0.9488372093
51x27;64;3;4;2;0.9348837209
51x27;64;3;4;2.5;0.9465116279
51x27;64;3;4;3;0.9325581395
51x27;64;3;6;2;0.9302325581
51x27;64;3;6;2.5;0.9302325581
51x27;64;3;6;3;0.9302325581
51x27;64;3;8;2;0.9302325581
51x27;64;3;8;2.5;0.9279069767
51x27;64;3;8;3;0.9186046512
51x27;64;3;10;2;0.9162790698
51x27;64;3;10;2.5;0.9186046512
51x27;64;3;10;3;0.911627907
51x27;64;5;2;2;0.976744186
51x27;64;5;2;2.5;0.9697674419
51x27;64;5;2;3;0.9813953488
51x27;64;5;4;2;0.9837209302
51x27;64;5;4;2.5;0.9744186047
51x27;64;5;4;3;0.9744186047
51x27;64;5;6;2;0.9651162791
51x27;64;5;6;2.5;0.976744186
51x27;64;5;6;3;0.9697674419
51x27;64;5;8;2;0.9720930233
51x27;64;5;8;2.5;0.9674418605
51x27;64;5;8;3;0.976744186
51x27;64;5;10;2;0.9604651163
51x27;64;5;10;2.5;0.9581395349
51x27;64;5;10;3;0.9674418605
51x27;64;7;2;2;0.9930232558
51x27;64;7;2;2.5;0.9953488372
51x27;64;7;2;3;0.9930232558
51x27;64;7;4;2;0.9930232558
51x27;64;7;4;2.5;0.9860465116
51x27;64;7;4;3;0.9813953488
51x27;64;7;6;2;0.9790697674
51x27;64;7;6;2.5;0.9860465116
51x27;64;7;6;3;0.9813953488
51x27;64;7;8;2;0.9906976744
51x27;64;7;8;2.5;0.9790697674
51x27;64;7;8;3;0.9790697674
51x27;64;7;10;2;0.9813953488
51x27;64;7;10;2.5;0.9813953488
51x27;64;7;10;3;0.9813953488
51x27;64;9;2;2;0.9720930233
51x27;64;9;2;2.5;0.976744186
51x27;64;9;2;3;0.976744186
51x27;64;9;4;2;0.9790697674
51x27;64;9;4;2.5;0.9837209302
51x27;64;9;4;3;0.9813953488
51x27;64;9;6;2;0.9790697674
51x27;64;9;6;2.5;0.976744186
51x27;64;9;6;3;0.9790697674
51x27;64;9;8;2;0.9813953488
51x27;64;9;8;2.5;0.9813953488
51x27;64;9;8;3;0.9813953488
51x27;64;9;10;2;0.9790697674
51x27;64;9;10;2.5;0.976744186
51x27;64;9;10;3;0.976744186
51x27;128;1;2;2;0.876744186
51x27;128;1;2;2.5;0.8697674419
51x27;128;1;2;3;0.8674418605
51x27;128;1;4;2;0.8488372093
51x27;128;1;4;2.5;0.8488372093
51x27;128;1;4;3;0.8651162791
51x27;128;1;6;2;0.823255814
51x27;128;1;6;2.5;0.8302325581
51x27;128;1;6;3;0.8441860465
51x27;128;1;8;2;0.8348837209
51x27;128;1;8;2.5;0.8255813953
51x27;128;1;8;3;0.8325581395
51x27;128;1;10;2;0.8255813953
51x27;128;1;10;2.5;0.823255814
51x27;128;1;10;3;0.7976744186
51x27;128;3;2;2;0.9558139535
51x27;128;3;2;2.5;0.9488372093
51x27;128;3;2;3;0.9441860465
51x27;128;3;4;2;0.9348837209
51x27;128;3;4;2.5;0.9348837209
51x27;128;3;4;3;0.9441860465
51x27;128;3;6;2;0.9302325581
51x27;128;3;6;2.5;0.9302325581
51x27;128;3;6;3;0.9418604651
51x27;128;3;8;2;0.923255814
51x27;128;3;8;2.5;0.9279069767
51x27;128;3;8;3;0.923255814
51x27;128;3;10;2;0.9139534884
51x27;128;3;10;2.5;0.923255814
51x27;128;3;10;3;0.9209302326
51x27;128;5;2;2;0.988372093
51x27;128;5;2;2.5;0.9813953488
51x27;128;5;2;3;0.9790697674
51x27;128;5;4;2;0.9697674419
51x27;128;5;4;2.5;0.976744186
51x27;128;5;4;3;0.9720930233
51x27;128;5;6;2;0.9790697674
51x27;128;5;6;2.5;0.9790697674
51x27;128;5;6;3;0.9790697674
51x27;128;5;8;2;0.9651162791
51x27;128;5;8;2.5;0.9627906977
