id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
173; 2016-03-01 13:04:49.775 BRT; -0.001405; -0.001638; 0.000100; 0.000088;
174; 2016-03-01 13:05:53.881 BRT; 0.000122; -0.000052; -0.000400; -0.000286;
175; 2016-03-01 13:06:57.900 BRT; 0.000113; -0.000165; -0.000025; -0.000161;
176; 2016-03-01 13:08:01.978 BRT; -0.000236; -0.000392; -0.000025; -0.000161;
177; 2016-03-01 13:09:05.998 BRT; -0.000054; -0.000165; -0.000150; -0.000161;
178; 2016-03-01 13:10:10.100 BRT; -0.001663; -0.001751; -0.000275; -0.000411;
179; 2016-03-01 13:11:14.157 BRT; -0.000439; -0.000505; -0.000400; -0.000411;
180; 2016-03-01 13:12:18.411 BRT; -0.000910; -0.000957; -0.000275; -0.000411;
181; 2016-03-01 13:13:22.414 BRT; -0.000249; -0.000391; -0.000774; -0.000910;
182; 2016-03-01 13:14:26.427 BRT; -0.001217; -0.001409; 0.000100; 0.000088;
183; 2016-03-01 13:15:30.642 BRT; -0.000298; -0.000504; 0.000349; 0.000338;
184; 2016-03-01 13:16:34.643 BRT; -0.001523; -0.001633; -0.000275; -0.000411;
185; 2016-03-01 13:17:38.724 BRT; -0.000790; -0.000955; -0.000150; -0.000286;
186; 2016-03-01 13:18:42.724 BRT; -0.000564; -0.000841; 0.000974; 0.000838;
187; 2016-03-01 13:19:46.757 BRT; -0.000974; -0.001067; 0.000975; 0.000963;
188; 2016-03-01 13:20:50.780 BRT; 0.000388; 0.000399; 0.000246; 0.000089;
189; 2016-03-01 13:21:54.780 BRT; -0.000834; -0.000954; 0.000100; 0.000089;
190; 2016-03-01 13:22:58.797 BRT; -0.000126; -0.000277; -0.000777; -0.000913;
191; 2016-03-01 13:24:02.810 BRT; -0.001127; -0.001292; -0.000150; -0.000287;
192; 2016-03-01 13:25:06.821 BRT; -0.000311; -0.000390; 0.000330; 0.000214;
193; 2016-03-01 13:26:10.828 BRT; -0.001014; -0.001291; 0.000601; 0.000590;
194; 2016-03-01 13:27:14.860 BRT; -0.000689; -0.000840; 0.000476; 0.000465;
195; 2016-03-01 13:28:18.984 BRT; -0.000221; -0.000389; -0.000527; -0.000664;
196; 2016-03-01 13:29:23.142 BRT; -0.000504; -0.000727; 0.000226; 0.000214;
197; 2016-03-01 13:30:27.156 BRT; -0.000963; -0.001064; -0.000150; -0.000162;
198; 2016-03-01 13:31:31.182 BRT; -0.000337; -0.000614; -0.000401; -0.000413;
199; 2016-03-01 13:32:35.211 BRT; -0.001349; -0.001513; 0.000038; -0.000037;
200; 2016-03-01 13:33:39.285 BRT; -0.000337; -0.000501; -0.000171; -0.000413;
201; 2016-03-01 13:34:43.289 BRT; 0.000485; 0.000397; -0.000151; -0.000162;
202; 2016-03-01 13:35:47.290 BRT; -0.000297; -0.000501; 0.000351; 0.000340;
203; 2016-03-01 13:36:51.291 BRT; -0.000180; -0.000389; -0.000151; -0.000162;
204; 2016-03-01 13:37:55.303 BRT; 0.000202; -0.000052; -0.000151; -0.000037;
205; 2016-03-01 13:38:59.311 BRT; -0.000454; -0.000614; -0.000653; -0.000664;
206; 2016-03-01 13:40:03.317 BRT; -0.000882; -0.001064; 0.000100; 0.000089;
207; 2016-03-01 13:41:07.327 BRT; 0.000337; 0.000285; -0.000151; -0.000288;
208; 2016-03-01 13:42:11.429 BRT; -0.000391; -0.000614; -0.000527; -0.000539;
209; 2016-03-01 13:43:15.445 BRT; -0.000261; -0.000389; -0.000151; -0.000162;
210; 2016-03-01 13:44:19.450 BRT; 0.000108; -0.000164; -0.000401; -0.000413;
211; 2016-03-01 13:45:23.502 BRT; -0.000112; -0.000277; 0.000100; -0.000037;
212; 2016-03-01 13:46:27.505 BRT; -0.000900; -0.001064; 0.000351; 0.000089;
213; 2016-03-01 13:47:31.506 BRT; 0.001012; 0.000848; -0.000904; -0.000539;
214; 2016-03-01 13:48:35.509 BRT; -0.000509; -0.000727; -0.000025; -0.000162;
215; 2016-03-01 13:49:39.608 BRT; 0.000036; -0.000164; -0.000151; -0.000288;
216; 2016-03-01 13:50:43.784 BRT; -0.001063; -0.001178; -0.000527; -0.000538;
