id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
136; 2016-03-01 12:25:20.653 BRT; -0.000796; -0.000962; -0.000025; -0.000036;
137; 2016-03-01 12:26:24.656 BRT; -0.001138; -0.001190; -0.000025; -0.000036;
138; 2016-03-01 12:27:28.658 BRT; 0.000683; 0.000517; -0.000273; -0.000285;
139; 2016-03-01 12:28:32.670 BRT; -0.000382; -0.000507; -0.000335; -0.000409;
140; 2016-03-01 12:29:36.677 BRT; 0.000382; 0.000175; -0.000770; -0.000781;
141; 2016-03-01 12:30:40.684 BRT; -0.000850; -0.000962; 0.000224; 0.000088;
142; 2016-03-01 12:31:44.703 BRT; -0.000860; -0.000962; 0.000141; 0.000088;
143; 2016-03-01 12:32:48.710 BRT; 0.000228; 0.000061; -0.000273; -0.000409;
144; 2016-03-01 12:33:52.719 BRT; 0.000114; 0.000061; -0.002012; -0.002023;
145; 2016-03-01 12:34:56.754 BRT; 0.001601; 0.001426; 0.000224; 0.000461;
146; 2016-03-01 12:36:00.754 BRT; 0.001130; 0.000969; -0.001144; -0.001155;
147; 2016-03-01 12:37:04.786 BRT; -0.000517; -0.000732; -0.000149; -0.000161;
148; 2016-03-01 12:38:08.799 BRT; 0.001523; 0.001421; -0.000543; -0.000534;
149; 2016-03-01 12:39:12.858 BRT; -0.001014; -0.001183; -0.000523; -0.000534;
150; 2016-03-01 12:40:16.860 BRT; -0.000761; -0.000958; 0.000224; 0.000213;
151; 2016-03-01 12:41:20.910 BRT; -0.000539; -0.000731; 0.000722; 0.000711;
152; 2016-03-01 12:42:24.914 BRT; -0.000489; -0.000618; -0.000522; -0.000534;
153; 2016-03-01 12:43:28.963 BRT; 0.000485; 0.000288; -0.000647; -0.000658;
154; 2016-03-01 12:44:33.320 BRT; -0.000462; -0.000731; -0.000025; -0.000161;
155; 2016-03-01 12:45:37.450 BRT; 0.001413; 0.001193; -0.000295; -0.000410;
156; 2016-03-01 12:46:41.530 BRT; 0.000371; 0.000174; -0.000647; -0.000659;
157; 2016-03-01 12:47:45.550 BRT; -0.001703; -0.001746; -0.001602; -0.001655;
158; 2016-03-01 12:48:49.570 BRT; -0.000344; -0.000504; -0.001002; -0.000910;
159; 2016-03-01 12:49:53.770 BRT; -0.000905; -0.001183; 0.000474; 0.000463;
160; 2016-03-01 12:50:57.800 BRT; -0.000249; -0.000392; -0.000025; 0.000088;
161; 2016-03-01 12:52:01.101 BRT; -0.000158; -0.000392; 0.000100; 0.000088;
162; 2016-03-01 12:53:05.220 BRT; -0.000828; -0.001070; -0.000150; -0.000161;
163; 2016-03-01 12:54:09.222 BRT; 0.000281; 0.000174; -0.001022; -0.001158;
164; 2016-03-01 12:55:13.292 BRT; -0.001385; -0.001523; -0.000399; -0.000411;
165; 2016-03-01 12:56:17.400 BRT; 0.000621; 0.000514; -0.000108; -0.000036;
166; 2016-03-01 12:57:21.423 BRT; -0.000774; -0.000844; -0.000275; -0.000286;
167; 2016-03-01 12:58:25.488 BRT; -0.000485; -0.000618; 0.000079; -0.000036;
168; 2016-03-01 12:59:29.503 BRT; 0.000453; 0.000288; 0.000349; 0.000338;
169; 2016-03-01 13:00:33.546 BRT; 0.000140; 0.000061; -0.000773; -0.000785;
170; 2016-03-01 13:01:37.577 BRT; -0.000285; -0.000504; -0.001023; -0.001035;
171; 2016-03-01 13:02:41.579 BRT; -0.000452; -0.000730; -0.000899; -0.001036;
172; 2016-03-01 13:03:45.579 BRT; -0.001950; -0.002201; 0.000850; 0.000713;
